Year,Region,Commodity,Distance,Function,Status,Num_employee,Employee_hour,Hours_office,Hours_operation,Hours_other,Safety_cost,Num_accidents
2020,35,1,0,1,3,4,4015.65,526.12,3489.53,0,3.14,0
2020,27,5,0,4,3,19,43317.13,4360.79,12544.77,26411.57,0.74,0
2017,48,5,0,4,3,5,6576.96,4,6572.95,0,0.97,0
2020,29,1,0,1,3,3,5413.72,0,0,5413.72,2.31,0
2020,2,4,0,4,7,2,1635.16,0,0,1635.16,1.35,0
2020,26,1,0,1,4,2,1882.18,0,1882.18,0,3.32,0
2018,31,1,0,1,3,4,7661.63,1656.97,6004.66,0,2.09,0
2018,34,5,0,4,4,3,510.62,4.01,506.6,0,0.11,0
2019,1,1,0,1,4,2,1486.58,0,1486.58,0,3.65,0
2019,23,1,0,1,4,5,1072.27,3.96,0,1068.32,2.46,0
2017,7,5,0,4,4,12,11555.91,2069.63,5064.08,4422.2,0.15,0
2020,33,1,0,1,4,8,12401.43,1514.56,10886.86,0,2.82,0
2020,45,1,0,1,4,2,381.18,0,381.18,0,3.39,0
2017,12,1,0,1,4,1,21.04,0,21.04,0,3.48,0
2018,33,1,0,1,3,20,29327.86,2590.08,26737.78,0,1.53,0
2019,19,1,0,1,6,1,23.93,23.93,0,0,3.59,0
2018,44,2,0,3,3,20,41975.44,8696.3,0,33279.14,3.55,0
2018,22,1,0,1,4,14,24106.46,8404.77,15701.69,0,2.76,0
2019,37,5,0,4,4,6,10081.21,1739.86,8341.34,0,1,0
2017,44,5,0,4,3,62,135466.55,12094.17,0,123372.37,0,4
2019,44,5,0,4,3,40,86200.22,3249.56,82950.67,0,1.37,3
2020,5,1,0,1,3,22,42871.31,3194.87,39676.44,0,1.99,2
2020,17,4,3.5,2,1,28,50404.01,0,0,50404.01,0.24,3
2019,9,5,0,3,3,10,27676.73,6254.36,0,21422.37,1.11,0
2019,34,1,0,1,6,3,70.6,5.68,64.92,0,3.15,0
2018,44,1,0,1,3,22,65209.21,2839.49,62369.72,0,2.14,0
2018,23,1,0,1,4,3,5963.72,4,5959.72,0,2.46,0
2019,43,2,0,4,3,53,113351.27,47413.02,17199.28,48738.97,0.89,2
2017,35,1,0,1,4,14,24338.58,6522.59,14683.83,3132.16,3,1
2020,37,5,0,4,6,4,2753.05,0,2753.05,0,1.05,0
2020,38,5,0,4,4,9,13487.51,3432.11,3490.1,6565.3,3.13,0
2019,29,1,0,1,3,7,14265.49,1010.9,0,13254.59,1.65,0
2018,27,5,0,4,3,16,37366.27,4856.31,22046.77,10463.2,0.82,0
2020,4,1,0,1,3,5,8604.49,1540.09,7064.4,0,1.86,0
2017,12,1,0,1,4,3,313.31,0,313.31,0,3.33,0
2018,35,5,0,4,3,14,29510.81,2456.57,27054.24,0,0.34,0
2017,28,3,0,4,4,15,28717.99,0,28717.99,0,2.34,0
2020,38,5,0,4,6,3,556.23,282.99,273.23,0,1.24,0
2020,15,1,0,1,4,3,2245.64,38.23,2207.41,0,3.16,0
2020,17,4,3.93,2,6,20,23560.87,0,0,23560.87,NA,2
2020,23,1,0,1,4,3,3806.41,4,3802.42,0,1.97,0
2017,34,2,0,4,4,2,2706.94,1344.96,1361.97,0,0.65,0
2019,17,4,3.61,2,2,23,29865.26,1655.24,0,28210.03,NA,2
2020,5,2,0,4,4,7,15964.68,4150.62,11814.06,0,1.43,0
2019,24,5,0,4,3,29,62809.88,4614.51,55615.09,2580.28,0.42,0
2017,35,2,0,4,4,4,4017.51,0,4017.51,0,0.61,0
2018,15,5,0,4,3,13,25707.41,3723.2,5757.32,16226.89,0.51,0
2018,43,1,0,1,3,7,13384.69,2604.11,10780.58,0,2.42,0
2017,28,1,0,1,4,3,3960.41,0,3960.41,0,2.18,0
2018,38,4,3.76,2,2,24,61560.08,0,0,61560.08,0.33,5
2018,36,5,0,4,3,53,152823.55,260.02,152563.53,0,3.6,0
2020,22,1,0,1,4,1,84.09,0,84.09,0,3.25,1
2019,22,1,0,1,4,3,29.54,0,29.54,0,2.46,0
2018,48,1,0,1,4,3,1380.39,58.96,1321.43,0,3.04,0
2020,5,1,0,1,3,15,39711.72,2800.47,36911.24,0,2.22,0
2020,44,1,0,1,3,10,28699.42,2620.13,26079.29,0,2.03,1
2017,21,1,0,1,6,2,13.49,0.75,12.74,0,3.03,0
2017,41,1,0,1,6,2,1680.38,0,0,1680.38,3.15,0
2020,24,1,0,1,4,2,97.36,0,97.36,0,2.86,0
2018,20,1,0,1,6,6,5480.31,1300.34,3445.51,734.45,3.14,1
2019,6,5,0,4,3,4,8442.64,0,8442.64,0,NA,1
2018,38,4,3.76,2,1,39,91409.21,0,0,91409.21,NA,6
2019,5,1,0,1,3,9,15865.44,4151.59,11713.85,0,1.85,0
2019,34,5,0,4,4,4,1761.55,15.14,1746.41,0,1.06,0
2017,2,4,0,3,1,34,79990.57,17716.13,0,62274.44,3.84,0
2020,16,1,0,1,3,2,4071.92,0,4071.92,0,2.56,0
2017,22,1,0,1,4,5,3148.12,23.96,3124.16,0,1.65,0
2019,23,1,0,1,4,3,1099.35,4,1095.35,0,2.26,0
2020,17,5,0,4,3,23,50625.69,5583.42,10973.9,34068.37,0.23,0
2018,33,3,0,2,6,3,1286.16,403.99,0,882.17,NA,0
2020,39,1,0,1,6,10,9236.62,1475.46,7761.16,0,3.01,0
2020,38,1,0,1,4,2,3589.57,0,3589.57,0,2.41,0
2020,22,1,0,1,6,1,321.75,0,321.75,0,1.51,0
2018,15,1,0,1,3,6,10881.66,2366.01,8515.65,0,1.59,0
2017,18,1,0,1,3,9,20212.27,2034.42,0,18177.86,NA,2
2018,33,3,0,2,6,3,335.85,0,0,335.85,0.57,0
2017,23,1,0,1,4,2,817.83,3.93,813.9,0,2.12,0
2019,22,1,0,1,4,2,1276.03,3.99,1272.04,0,2.3,0
2020,33,3,0,2,3,552,1148402.15,63122.02,0,1085280.13,NA,10
2017,15,4,3.83,2,6,15,7360.73,515.12,0,6845.61,1.02,0
2019,23,1,0,1,4,3,1883.92,20.93,1862.99,0,3.12,1
2018,38,5,0,4,4,2,555.76,0,555.76,0,1.29,0
2018,34,5,0,4,3,53,126405.86,16542.73,21506.55,88356.58,0.86,0
2018,15,4,3.74,4,6,8,18501.21,0,16976.1,1525.11,1.91,2
2020,37,5,0,4,4,4,6315.33,0,6315.33,0,0.91,0
2018,19,1,0,1,4,18,17469.96,2472.43,14997.53,0,2.18,0
2017,38,5,0,3,3,44,92798.82,5188.55,0,87610.27,0.01,5
2018,44,5,0,4,4,3,309.64,8.2,301.44,0,0.89,0
2019,3,2,0,4,3,11,28336.01,2046.86,26289.16,0,0.84,0
2020,15,1,0,1,6,4,698.06,52.63,645.43,0,3.3,0
2017,38,5,0,4,3,15,22321.51,1903.07,20418.44,0,0.26,3
2020,1,1,0,1,4,2,278.84,0,278.84,0,2.65,0
2019,44,5,0,4,3,8,16401.33,2006.63,14394.69,0,1.02,0
2019,35,1,0,1,3,9,22448.38,6514.37,15934.01,0,NA,0
2018,24,1,0,1,3,1,1911.42,0,1911.42,0,1.41,0
2018,18,1,0,1,6,2,2023.83,5,0,2018.82,3.83,0
2020,4,5,0,4,3,3,3928.89,0,3928.89,0,1.29,0
2018,45,1,0,1,4,2,994.35,0,994.35,0,2.87,0
2018,5,1,0,1,4,3,986.17,786.93,199.24,0,3.02,0
2020,22,1,0,1,4,1,354.93,0,354.93,0,2.87,0
2017,18,1,0,1,3,3,3061.84,916.95,2144.9,0,3.73,0
2020,17,5,0,3,3,71,145938.78,7661.52,0,138277.27,0.01,3
2018,27,5,0,4,3,3,4070.61,2328.5,1148.69,593.42,0.81,0
2020,26,1,0,1,4,1,88.55,0,88.55,0,3.49,0
2018,44,5,0,4,3,25,62493.44,8113.26,26467.39,27912.79,0.06,4
2019,33,2,0,4,3,34,67989.88,3407.55,64582.33,0,0.66,0
2017,23,1,0,1,4,1,5.62,5.62,0,0,2.65,0
2018,38,4,0,3,1,3,8269.76,0,0,8269.76,3.98,1
2018,17,4,4.11,2,1,17,37458.39,8759.62,0,28698.77,3.84,0
2019,32,2,0,4,4,12,29088.78,490.3,28598.48,0,1.3,0
2019,44,5,0,4,3,20,51625.93,0,51625.93,0,3.04,0
2020,38,5,0,4,6,2,1787.42,0,1787.42,0,3.48,0
2017,16,1,0,1,4,8,8823.05,1139.81,7683.23,0,3.13,0
2017,17,5,0,2,3,41,84803.89,7907.94,0,76895.95,0.4,3
2018,7,1,0,1,6,1,156.4,156.4,0,0,3.21,0
2019,10,5,0,4,3,4,6460.43,2080.14,4380.29,0,3.68,0
2017,34,1,0,1,4,1,547.96,0,547.96,0,2.07,0
2018,19,1,0,1,4,4,6915.14,0,6915.14,0,2.89,0
2017,46,5,0,4,3,18,39214.01,4024.54,16707.4,18482.08,0.9,0
2020,1,3,0,4,4,8,8586.26,4,8582.25,0,3.81,0
2017,27,5,0,4,3,15,35254.72,4230.25,21152.23,9872.24,0.12,0
2017,47,1,0,1,4,4,1295.54,2.99,1292.55,0,2.7,0
2020,28,1,0,1,4,4,4597.9,0,4597.9,0,3.41,0
2018,38,5,0,4,4,2,1411.09,0,1411.09,0,1.24,0
2018,38,5,0,4,3,14,28201.61,2022.9,9828.4,16350.31,0.29,0
2020,6,1,0,1,4,4,7446.02,1710.94,5735.08,0,3.01,1
2019,17,4,3.58,4,1,27,51416.42,0,51416.42,0,0.21,0
2017,10,2,0,4,3,80,159334.14,90463.97,0,68870.17,0.77,0
2017,38,5,0,4,3,5,8022.95,4629.55,3393.4,0,3.56,0
2020,32,5,0,4,6,4,1234.8,0,1234.8,0,0.35,0
2020,4,1,0,1,4,9,13134.56,1237.84,11896.71,0,2.4,0
2020,43,1,0,1,3,3,7475.98,2097.36,0,5378.62,1.45,0
2020,25,2,0,4,3,42,88881.54,7544.94,11655.37,69681.23,0.96,0
2018,7,1,0,1,4,1,5.87,5.87,0,0,2.04,0
2017,17,4,2.83,4,1,2,3831.03,0,0,3831.03,2.88,0
2017,48,5,0,4,4,11,13836.01,3073.34,8813.09,1949.58,0.27,0
2017,6,1,0,1,4,2,718.36,239.45,478.91,0,3.14,0
2020,48,5,0,4,3,8,13006.88,270.16,12736.72,0,3.4,0
2018,29,1,0,1,4,3,494.85,1.96,0,492.89,2.52,0
2017,45,4,4.8,2,1,366,710712.91,65612.18,0,645100.74,NA,1
2020,45,1,0,1,3,4,9130.08,0,9130.08,0,1.95,2
2017,28,5,0,4,4,3,4606.26,0,4606.26,0,1.07,0
2017,33,5,0,4,3,65,135866.32,24438.19,48901.39,62526.73,0.02,3
2018,10,2,0,3,5,76,182533.66,7599.36,0,174934.3,0.89,3
2018,21,1,0,1,4,2,331.02,19.76,311.26,0,1.38,0
2017,38,4,4.44,2,7,3,379.67,0,0,379.67,NA,0
2019,17,4,0,3,7,4,1586.46,0,0,1586.46,2.49,0
2019,5,2,0,4,3,19,39981.29,4544.49,35436.81,0,NA,0
2017,26,1,0,1,4,2,475.7,0,475.7,0,2.91,0
2020,46,1,0,1,3,5,11437.82,2076.7,9361.12,0,3.4,0
2020,20,1,0,1,3,11,12546.92,2588.28,9958.64,0,1.76,0
2019,15,5,0,4,4,11,27102.54,6652.22,7068.93,13381.39,NA,4
2017,48,5,0,4,3,12,22300.55,3799.97,18500.58,0,3.4,0
2020,28,1,0,1,4,2,2081.92,0,2081.92,0,3.36,0
2020,19,1,0,1,4,2,1537.68,3.98,1533.69,0,2.81,0
2020,19,1,0,1,4,1,8.03,8.03,0,0,3.71,0
2018,16,5,0,4,3,8,15995.23,3817.25,12177.98,0,0.14,0
2019,44,5,0,4,3,5,10534.39,1675.59,8858.81,0,NA,0
2020,1,1,0,1,4,5,1059.16,79.94,979.22,0,3.46,0
2019,38,5,0,4,4,4,2471.85,0,2471.85,0,1.06,0
2020,32,1,0,1,3,5,7230.68,24.96,7205.72,0,2.44,0
2020,34,5,0,4,4,8,20824.2,6225.47,7168.94,7429.79,0.46,0
2018,5,1,0,1,4,2,5105.57,0,5105.57,0,2.92,0
2020,34,1,0,1,4,6,13197.9,1951.25,0,11246.65,2.51,2
2018,4,1,0,1,3,7,14549.06,2281.44,12267.61,0,1.64,0
2017,26,1,0,1,3,10,8945.66,218.94,8726.72,0,1.64,0
2020,23,1,0,1,4,3,190.12,0,190.12,0,2.82,0
2020,38,4,3.33,4,1,3,3034.16,0,3034.16,0,2.3,0
2019,27,5,0,4,3,3,6614.37,1652.34,3358.73,1603.3,0.83,0
2018,37,3,0,4,4,1,265.24,0,265.24,0,3.87,0
2018,16,1,0,1,4,5,11776.06,2609.91,0,9166.16,2.78,0
2020,13,1,0,1,4,1,1382.38,0,1382.38,0,2.57,0
2018,9,1,0,1,3,3,6037.52,0,6037.52,0,2.51,0
2018,1,1,0,1,4,4,36.81,0,36.81,0,2.52,0
2017,16,5,0,4,3,16,31023.85,3161.6,13981.63,13880.62,0.26,0
2017,37,5,0,4,4,3,565.3,0,565.3,0,1.03,0
2018,17,4,3.56,4,2,3,5573,0,5573,0,3.78,0
2020,23,1,0,1,4,2,175.03,0,175.03,0,2.74,0
2017,38,5,0,4,3,3,6397.74,779.48,5618.26,0,3.81,2
2018,11,5,0,4,6,3,4776.88,1592.29,3184.59,0,0.99,0
2020,15,4,4.29,2,7,6,10812.61,10812.61,0,0,2.76,0
2018,45,1,0,1,3,14,28094.38,0,28094.38,0,2.46,0
2017,7,1,0,1,6,4,1802.7,250.37,1552.32,0,3.11,0
2019,23,1,0,1,4,2,103.69,4.77,98.93,0,2.28,0
2017,21,1,0,1,4,4,612.54,3.98,608.56,0,2.86,0
2018,4,1,0,1,3,9,9082.92,0,9082.92,0,1.76,2
2017,29,2,0,4,4,4,1062.18,7.93,1054.25,0,3.52,0
2018,32,1,0,1,3,16,28937.63,249.94,28687.69,0,1.72,0
2019,28,1,0,1,4,3,3898.94,0,3898.94,0,2.47,0
2020,4,1,0,1,3,4,7099.09,250.04,6849.05,0,NA,0
2017,4,3,0,4,3,932,1849650.96,220463.88,1106355.38,522831.71,3.87,21
2019,15,5,0,4,4,8,15551.94,2002.09,9733.58,3816.27,1.1,0
2020,18,1,0,1,3,5,5561.4,3355.12,2206.28,0,2.11,0
2017,23,1,0,1,4,2,1333.55,4,1329.54,0,3.51,0
2019,23,1,0,1,4,2,350.47,86.6,263.87,0,3.77,0
2018,22,1,0,1,4,4,582.54,0,582.54,0,3.18,0
2017,35,5,0,4,3,13,23731.71,5706.17,7858.24,10167.31,0.42,0
2019,44,5,0,4,6,3,5629.75,1682.91,3946.84,0,0.9,0
2017,34,1,0,1,3,5,8428.39,3515.16,4913.23,0,2.73,0
2020,45,5,0,4,4,22,15344.46,0,15344.46,0,3.79,0
2019,1,1,0,1,4,7,1281.32,0,1281.32,0,2.01,0
2018,38,5,0,4,3,24,27194.15,7597.65,7119.73,12476.78,NA,3
2020,17,4,3.09,4,2,20,18740.88,0,0,18740.88,1.78,0
2019,5,2,0,4,4,3,1555.08,0,1555.08,0,1.22,0
2020,24,5,0,4,4,3,5760.74,2057.12,3703.61,0,0.53,0
2019,36,5,0,4,4,13,27143.07,1777.33,25365.73,0,1.06,0
2017,13,1,0,1,4,2,1307.07,0,1307.07,0,2.49,0
2020,21,1,0,1,4,3,575.4,76.72,498.68,0,2.54,0
2020,38,4,0,3,1,11,12184.88,484,0,11700.88,3.65,1
2018,45,1,0,1,6,3,2669.62,0,2669.62,0,3.46,0
2019,2,1,0,1,3,11,19238.64,3914.94,15323.69,0,2.24,0
2017,45,1,0,1,6,8,10161.45,0,10161.45,0,3.13,0
2020,27,1,0,1,3,2,1468.81,557.89,910.92,0,2.06,0
2018,17,5,0,2,3,52,118848.9,11700.61,0,107148.29,0.57,2
2018,24,2,0,4,4,1,1953.67,1953.67,0,0,1.5,0
2020,4,5,0,4,4,16,28226.42,3523.8,24702.62,0,1.03,0
2018,34,1,0,1,3,16,31963.34,1999.96,29963.38,0,2.15,0
2018,7,1,0,1,4,4,621.3,9.77,611.53,0,3.2,0
2018,18,1,0,1,3,22,48999.63,3295.44,0,45704.2,1.63,0
2018,28,1,0,1,4,2,2526.05,0,2526.05,0,2.52,0
2017,6,1,0,1,4,1,411.65,0,411.65,0,2.9,0
2020,24,5,0,4,3,15,31972.81,15951.93,2583.53,13437.36,0.47,0
2018,29,1,0,1,4,2,1406.34,14.89,0,1391.45,2.06,0
2019,35,1,0,1,3,6,14318.37,1399.84,12918.53,0,2.12,0
2017,17,5,0,4,3,13,18599.31,5402.61,6546.8,6649.9,0.3,0
2020,1,3,0,4,4,25,66012.02,0,66012.02,0,NA,0
2019,10,5,0,4,3,8,18829.14,1315.73,7532.45,9980.95,NA,3
2020,23,1,0,1,4,3,3603.26,3.99,3599.27,0,NA,0
2017,2,5,0,4,3,70,133816.69,42972.05,7501.31,83343.33,0.67,0
2020,44,1,0,1,4,11,8002.59,42.97,7959.62,0,2.27,0
2017,9,1,0,1,3,17,49647.61,4892.06,44755.55,0,2.61,0
2019,5,5,0,4,4,1,1188.44,0,1188.44,0,0.78,0
2020,47,2,0,4,3,22,43714.92,18367.81,0,25347.12,3.55,1
2018,29,1,0,1,4,4,4822.27,0,0,4822.27,2.77,0
2017,12,5,0,4,4,4,5985.5,48.02,5937.48,0,0.55,0
2020,37,5,0,4,3,7,7632.52,2870.58,4761.94,0,1.23,0
2018,31,1,0,1,4,3,2575.64,990.24,1585.39,0,2.87,0
2019,17,4,0,3,2,6,1008.56,0,0,1008.56,0.71,0
2018,38,1,0,1,3,9,18433.21,2099.48,0,16333.73,1.85,0
2018,28,1,0,1,6,4,5758.06,0,5758.06,0,3.28,0
2020,17,4,4.11,2,6,10,1654.11,0,0,1654.11,3.84,0
2019,6,1,0,1,4,5,2165.11,393.11,1772,0,3.49,0
2020,3,2,0,4,4,3,497.09,15.25,481.84,0,3.48,0
2017,35,1,0,1,3,4,7030.4,1877.44,5152.97,0,NA,0
2018,29,1,0,1,4,3,3447.26,479.9,0,2967.36,2.56,0
2020,22,1,0,1,4,2,1164.16,4,1160.16,0,1.9,0
2018,12,1,0,1,3,11,19824.75,2837.68,0,16987.06,2.29,0
2019,34,2,0,4,4,5,10452.68,1897.39,8555.28,0,1.47,0
2020,37,5,0,4,3,7,4599.92,1166.01,3433.91,0,NA,0
2020,23,1,0,1,6,3,230.04,230.04,0,0,3.13,0
2017,38,5,0,2,3,13,26801.37,2800.52,0,24000.86,0.62,2
2018,39,5,0,4,3,4,2545.73,1296.39,1249.34,0,1.03,0
2020,38,5,0,4,6,16,39446.41,0,0,39446.41,NA,0
2019,44,5,0,4,3,19,35699.37,2913.13,32786.24,0,0.32,0
2020,13,2,0,4,3,141,307970.59,6360.38,301610.2,0,3.62,2
2017,15,4,0,3,1,25,59054.08,6498.45,0,52555.63,3.86,1
2018,45,2,0,4,3,2,3086.28,0,3086.28,0,0.65,0
2020,24,5,0,4,3,6,22280.7,2725.94,6534.26,13020.5,0.1,4
2020,17,5,0,4,3,11,21694.56,3939.19,17755.37,0,NA,3
2020,12,1,0,1,4,4,5014.04,1759.61,3254.43,0,2.93,0
2017,13,1,0,1,4,6,6069.91,3,6066.91,0,2.4,0
2020,4,1,0,1,3,13,29666.77,2882.24,26784.53,0,1.65,0
2018,7,1,0,1,4,3,484.86,78.2,406.66,0,3.59,0
2020,22,1,0,1,6,2,301.25,188.28,112.97,0,3.44,0
2020,24,1,0,1,3,4,6129.22,4,0,6125.22,3.48,0
2018,31,1,0,1,3,4,5486.86,0,5486.86,0,2.24,1
2019,34,1,0,1,4,2,1819.25,989.87,829.38,0,2.62,0
2020,15,1,0,1,3,4,8263.28,1048.54,7214.73,0,1.55,0
2018,12,1,0,1,4,3,3638.66,64.99,3573.67,0,2.01,0
2018,30,1,0,1,4,3,142.99,3.33,139.67,0,0.82,0
2018,28,1,0,1,4,4,8325.15,0,8325.15,0,3.53,0
2020,5,1,0,1,3,35,83428.95,19923.32,63505.63,0,1.98,0
2018,5,1,0,1,3,15,24077.4,7500.37,16577.03,0,1.81,0
2018,45,1,0,1,4,9,16592.99,0,16592.99,0,2.9,0
2018,15,1,0,1,4,3,4093.75,0,4093.75,0,2.09,0
2018,29,1,0,1,4,3,2381.9,0,0,2381.9,1.74,0
2019,44,5,0,4,3,8,18834.73,2548.91,16285.82,0,0.33,0
2017,37,5,0,4,4,3,3158.77,0,3158.77,0,1.04,0
2019,11,5,0,4,4,1,2324.65,0,2324.65,0,0.9,0
2017,15,1,0,1,4,3,1837.99,521.15,1316.85,0,3.33,0
2019,21,1,0,1,6,3,156.76,8.87,147.89,0,3.27,0
2020,17,4,0,4,1,10,19982.9,0,19982.9,0,2.14,0
2018,23,1,0,1,4,2,2329.76,0,2329.76,0,2.6,0
2018,42,1,0,1,4,2,500.91,0,500.91,0,2.68,0
2018,1,3,0,4,4,24,70769.87,1119.62,69650.25,0,3.5,1
2020,9,2,0,4,3,2,6045.21,0,6045.21,0,0.67,0
2019,9,2,0,4,3,5,5816.52,884.78,0,4931.75,1.4,2
2017,46,5,0,4,3,4,8390.9,4139.43,2023.7,2227.77,0.21,0
2018,18,1,0,1,3,5,10201.54,4,10197.54,0,3.92,0
2019,32,1,0,1,4,3,2618.62,436.44,2182.18,0,3.41,0
2018,15,5,0,4,3,8,15482.75,4002.13,4303.98,7176.64,0.56,0
2017,23,5,0,4,4,2,50.75,6.34,44.41,0,0.36,0
2019,40,5,0,4,6,3,988.02,320.33,667.69,0,1.36,0
2018,45,1,0,1,4,2,158.64,0,158.64,0,2.76,0
2020,38,5,0,4,3,5,10540.96,2363.09,8177.87,0,1.37,2
2019,45,1,0,1,6,3,981.49,0,981.49,0,3.15,0
2019,23,1,0,1,4,4,4797.82,4,4793.82,0,2.87,0
2020,23,1,0,1,4,4,2738.09,2,2736.09,0,3.15,0
2017,44,5,0,4,3,18,32810.52,720.41,32090.12,0,3.73,0
2018,14,5,0,4,3,12,24467.06,2193.26,6269.6,16004.19,0.07,0
2018,5,2,0,4,4,3,168.64,0,168.64,0,1.54,0
2017,2,1,0,1,3,43,76472.81,7976.19,68496.62,0,2.79,1
2019,26,1,0,1,4,3,844.95,75.53,769.42,0,2.34,0
2019,34,1,0,1,4,3,2661.72,158.22,2503.5,0,3.93,0
2020,37,5,0,4,4,6,4998.37,0,4998.37,0,0.93,0
2020,15,4,0,3,1,1,2215.79,0,0,2215.79,2.91,0
2017,5,1,0,1,3,8,9435.34,1160.18,8275.16,0,NA,0
2020,35,4,3.89,4,1,3,1496.96,0,0,1496.96,3.83,0
2019,48,1,0,1,3,6,15199.82,0,15199.82,0,2.03,0
2019,38,5,0,2,3,68,169566.9,29924.69,0,139642.21,NA,5
2018,38,5,0,4,3,16,38052.02,2407.44,18421.4,17223.18,3.73,0
2019,9,5,0,4,3,30,67241.13,7093.17,21630.58,38517.38,0.39,3
2018,14,5,0,4,4,2,888.9,35,853.9,0,0.46,0
2018,42,1,0,1,6,3,910.04,82.82,827.22,0,2.84,0
2020,6,1,0,1,3,7,17861.1,2292.45,15568.66,0,1.61,0
2020,44,5,0,4,4,3,762.24,8.03,754.21,0,1,0
2020,37,5,0,4,3,4,8680.87,0,8680.87,0,0.89,0
2017,14,5,0,4,6,4,1893.44,0,1893.44,0,0.51,0
2019,24,5,0,4,3,14,28497.72,5916.73,7990.64,14590.34,0.21,0
2018,17,4,3.71,2,1,14,27421.72,0,0,27421.72,3.69,0
2018,17,4,3.64,4,2,16,16306.79,0,16306.79,0,0.54,0
2018,17,1,0,1,3,13,22478.2,1748.09,0,20730.11,2.57,0
2020,23,1,0,1,4,3,2820.95,258.18,2562.77,0,3.21,0
2020,44,2,0,3,3,46,90525.67,23482.29,0,67043.38,3.61,2
2017,14,1,0,1,4,4,7096.46,1687.49,5408.96,0,3.34,0
2019,31,1,0,1,3,12,18295.1,2078.99,0,16216.11,1.84,0
2017,32,1,0,1,6,4,1472.05,177.24,1294.81,0,2.87,0
2018,40,1,0,1,3,4,8074.5,0,8074.5,0,1.99,0
2020,27,5,0,4,3,33,81230.55,22956.33,19504.73,38769.49,0.7,0
2018,26,1,0,1,4,2,253.38,0,253.38,0,1.63,0
2019,42,1,0,1,4,8,15222.31,7615.15,7607.15,0,2.04,0
2020,48,5,0,4,4,4,7936.6,657.62,7278.98,0,1.09,0
2019,15,1,0,1,4,3,2368.09,818.65,1549.44,0,2.39,0
2018,26,1,0,1,4,3,1644.01,4.02,1640,0,2.16,0
2020,44,2,0,4,4,3,1662.86,63.69,1599.18,0,0.89,0
2018,9,2,0,4,3,8,1661.22,375.11,1286.1,0,0.68,0
2018,4,1,0,1,4,10,12024.48,0,12024.48,0,3.06,0
2017,37,1,0,1,4,2,205.7,0,205.7,0,1.7,0
2020,35,1,0,1,3,5,11466.11,1947.19,0,9518.92,1.44,0
2017,33,3,0,4,3,564,1231420.18,91890.65,743007.38,396522.14,3.74,5
2017,5,1,0,1,3,12,20682.23,4314.13,16368.1,0,2.44,0
2018,5,1,0,1,4,2,338.64,52.97,285.67,0,2.36,0
2017,17,4,0,3,1,82,192614.23,0,0,192614.23,2.04,9
2017,23,1,0,1,4,1,16.04,16.04,0,0,2.75,0
2018,4,5,0,4,3,12,18953.25,932.41,18020.85,0,0.75,0
2017,32,3,0,3,3,20,20233.9,8093.76,0,12140.14,3.41,0
2018,34,5,0,4,6,2,1176.47,0,1176.47,0,1.3,0
2020,37,5,0,4,4,11,1446.59,861.74,584.86,0,0.89,0
2018,34,5,0,4,4,7,12768.71,1497.97,11270.74,0,0.12,0
2017,34,1,0,1,4,3,3047.8,963.36,2084.44,0,3.1,0
2019,12,1,0,1,3,4,8061.82,1607.16,0,6454.66,2.45,1
2017,19,5,0,4,3,19,43759.13,8153.72,35605.41,0,1.17,2
2020,28,1,0,1,4,4,7119.31,0,7119.31,0,2.8,0
2018,34,1,0,1,4,2,1385.32,0,1385.32,0,2.67,0
2020,37,1,0,1,4,4,811.22,78.83,732.39,0,1.83,2
2017,45,1,0,1,4,5,2481.48,1837.5,643.98,0,1.61,0
2017,3,1,0,1,3,5,9099.48,1221.26,7878.22,0,3.13,1
2020,28,1,0,1,4,8,14993.66,0,14993.66,0,3.1,0
2020,42,1,0,1,4,2,383.63,0,383.63,0,2.91,0
2019,17,4,0,4,7,3,678.35,0,678.35,0,0.35,0
2018,36,2,0,4,3,7,14451.68,1548.72,12902.96,0,1.46,0
2020,45,1,0,1,4,4,2951.67,0,2951.67,0,2.69,0
2020,37,5,0,4,3,5,10324.91,2188.38,8136.53,0,1.16,0
2020,19,1,0,1,3,4,2463.28,398.59,2064.69,0,2.87,0
2019,26,1,0,1,4,2,1661.33,0,1661.33,0,NA,0
2020,6,3,0,4,4,3,2022.2,445.48,0,1576.71,1.11,0
2020,41,1,0,1,3,10,21390.95,2016.09,19374.86,0,1.48,0
2017,17,4,3.81,4,1,1,10.93,0,10.93,0,0.39,0
2019,44,5,0,4,3,44,96907.62,10308.32,86599.3,0,1.13,0
2020,30,5,0,4,4,5,7710.37,299.98,7410.4,0,3.45,0
2020,35,4,7.09,4,2,3,4411.1,0,4411.1,0,0.65,0
2019,34,5,0,4,4,7,13605.29,2120.98,11484.31,0,3.42,2
2018,47,5,0,4,4,3,3535.24,239.35,3295.89,0,3.41,0
2019,29,1,0,1,4,3,2291.85,0,2291.85,0,2.37,0
2017,41,1,0,1,3,4,3578.23,118.17,3460.05,0,3.73,0
2017,12,5,0,4,4,3,452.1,2.99,449.11,0,0.43,0
2017,13,1,0,1,4,2,2051.99,0,2051.99,0,2.85,0
2020,34,1,0,1,4,3,2234.31,0,2234.31,0,3.11,0
2019,17,4,4.01,2,1,133,318413.46,2503.85,0,315909.6,3.8,14
2019,9,5,0,4,3,10,27445.79,5419.8,22025.99,0,0.14,0
